Algoritmo,Quantum,N_Processos,Rodada,TME
prio_dynamic,20,90,22,117935.055556
prio_dynamic,20,90,23,83013.722222
prio_dynamic,20,90,24,116434.311111
prio_dynamic,20,90,25,124393.533333
prio_dynamic,20,90,26,113601.922222
prio_dynamic,20,90,27,115129.455556
prio_dynamic,20,90,28,111486.955556
prio_dynamic,20,90,29,125290.944444
prio_dynamic,20,90,30,113721.411111
prio_dynamic,20,100,1,131294.030000
prio_dynamic,20,100,2,110920.430000
prio_dynamic,20,100,3,116290.540000
prio_dynamic,20,100,4,100918.070000
prio_dynamic,20,100,5,111321.730000
prio_dynamic,20,100,6,112216.300000
prio_dynamic,20,100,7,106606.850000
prio_dynamic,20,100,8,124917.930000
prio_dynamic,20,100,9,119642.070000
prio_dynamic,20,100,10,122272.760000
prio_dynamic,20,100,11,140972.580000
prio_dynamic,20,100,12,139577.820000
prio_dynamic,20,100,13,133081.110000
prio_dynamic,20,100,14,154769.650000
prio_dynamic,20,100,15,130682.110000
prio_dynamic,20,100,16,135738.770000
prio_dynamic,20,100,17,129853.320000
prio_dynamic,20,100,18,126443.580000
prio_dynamic,20,100,19,129141.310000
prio_dynamic,20,100,20,120370.330000
prio_dynamic,20,100,21,107835.690000
prio_dynamic,20,100,22,141568.490000
prio_dynamic,20,100,23,110170.600000
prio_dynamic,20,100,24,121955.440000
prio_dynamic,20,100,25,130879.310000
prio_dynamic,20,100,26,114036.510000
prio_dynamic,20,100,27,112401.670000
prio_dynamic,20,100,28,127561.050000
prio_dynamic,20,100,29,119550.100000
prio_dynamic,20,100,30,120764.200000
prio_dynamic,30,10,1,6712.300000
prio_dynamic,30,10,2,8450.200000
prio_dynamic,30,10,3,6895.900000
prio_dynamic,30,10,4,11178.600000
prio_dynamic,30,10,5,6082.200000
prio_dynamic,30,10,6,8619.300000
prio_dynamic,30,10,7,10018.400000
prio_dynamic,30,10,8,8151.900000
prio_dynamic,30,10,9,7786.000000
prio_dynamic,30,10,10,3882.000000
prio_dynamic,30,10,11,10532.500000
prio_dynamic,30,10,12,12607.100000
prio_dynamic,30,10,13,6558.600000
prio_dynamic,30,10,14,8795.700000
prio_dynamic,30,10,15,8436.000000
prio_dynamic,30,10,16,12676.000000
prio_dynamic,30,10,17,7936.400000
prio_dynamic,30,10,18,13885.200000
prio_dynamic,30,10,19,5591.900000
prio_dynamic,30,10,20,9483.900000
prio_dynamic,30,10,21,8026.100000
prio_dynamic,30,10,22,7790.900000
prio_dynamic,30,10,23,5357.700000
prio_dynamic,30,10,24,7944.700000
prio_dynamic,30,10,25,7318.300000
prio_dynamic,30,10,26,3612.800000
prio_dynamic,30,10,27,9747.800000
prio_dynamic,30,10,28,8687.100000
prio_dynamic,30,10,29,11283.800000
prio_dynamic,30,10,30,9361.100000
prio_dynamic,30,20,1,22134.950000
prio_dynamic,30,20,2,13627.350000
prio_dynamic,30,20,3,17276.200000
prio_dynamic,30,20,4,13603.800000
prio_dynamic,30,20,5,14157.250000
prio_dynamic,30,20,6,23597.150000
prio_dynamic,30,20,7,15928.900000
prio_dynamic,30,20,8,13587.700000
prio_dynamic,30,20,9,14389.700000
prio_dynamic,30,20,10,18749.350000
prio_dynamic,30,20,11,10532.650000
prio_dynamic,30,20,12,14863.900000
prio_dynamic,30,20,13,18229.950000
prio_dynamic,30,20,14,13546.400000
prio_dynamic,30,20,15,16209.900000
prio_dynamic,30,20,16,11529.300000
prio_dynamic,30,20,17,15344.200000
prio_dynamic,30,20,18,21718.700000
prio_dynamic,30,20,19,16086.300000
prio_dynamic,30,20,20,17899.350000
prio_dynamic,30,20,21,13470.250000
prio_dynamic,30,20,22,17693.850000
prio_dynamic,30,20,23,16825.800000
prio_dynamic,30,20,24,17619.300000
prio_dynamic,30,20,25,17396.150000
prio_dynamic,30,20,26,19455.200000
prio_dynamic,30,20,27,19345.750000
prio_dynamic,30,20,28,15382.950000
prio_dynamic,30,20,29,14806.500000
prio_dynamic,30,20,30,10250.850000
prio_dynamic,30,30,1,26941.500000
prio_dynamic,30,30,2,26352.700000
prio_dynamic,30,30,3,31038.466667
prio_dynamic,30,30,4,22779.466667
prio_dynamic,30,30,5,21542.900000
prio_dynamic,30,30,6,25307.066667
prio_dynamic,30,30,7,20870.566667
prio_dynamic,30,30,8,24616.733333
prio_dynamic,30,30,9,28540.566667
prio_dynamic,30,30,10,19982.266667
prio_dynamic,30,30,11,28095.200000
prio_dynamic,30,30,12,27887.900000
prio_dynamic,30,30,13,24458.533333
prio_dynamic,30,30,14,26478.766667
prio_dynamic,30,30,15,26328.766667
prio_dynamic,30,30,16,29995.033333
prio_dynamic,30,30,17,28689.066667
prio_dynamic,30,30,18,23544.000000
prio_dynamic,30,30,19,20021.100000
prio_dynamic,30,30,20,33341.233333
prio_dynamic,30,30,21,28501.233333
prio_dynamic,30,30,22,23464.733333
prio_dynamic,30,30,23,27291.300000
prio_dynamic,30,30,24,24066.033333
prio_dynamic,30,30,25,25397.800000
prio_dynamic,30,30,26,24399.800000
prio_dynamic,30,30,27,18638.066667
prio_dynamic,30,30,28,17314.066667
prio_dynamic,30,30,29,27020.133333
prio_dynamic,30,30,30,28369.233333
prio_dynamic,30,40,1,43424.725000
prio_dynamic,30,40,2,29982.850000
prio_dynamic,30,40,3,41118.025000
prio_dynamic,30,40,4,53890.500000
prio_dynamic,30,40,5,28634.800000
prio_dynamic,30,40,6,41262.700000
prio_dynamic,30,40,7,32384.475000
prio_dynamic,30,40,8,44144.325000
prio_dynamic,30,40,9,21927.775000
prio_dynamic,30,40,10,38984.825000
prio_dynamic,30,40,11,30159.125000
prio_dynamic,30,40,12,46733.725000
prio_dynamic,30,40,13,27566.625000
prio_dynamic,30,40,14,30244.050000
prio_dynamic,30,40,15,24248.125000
prio_dynamic,30,40,16,27290.125000
prio_dynamic,30,40,17,44408.900000
prio_dynamic,30,40,18,29588.575000
prio_dynamic,30,40,19,28547.825000
prio_dynamic,30,40,20,40082.550000
prio_dynamic,30,40,21,34117.650000
prio_dynamic,30,40,22,33436.000000
prio_dynamic,30,40,23,27188.425000
prio_dynamic,30,40,24,29542.425000
prio_dynamic,30,40,25,38982.325000
prio_dynamic,30,40,26,29609.250000
prio_dynamic,30,40,27,40327.800000
prio_dynamic,30,40,28,30116.100000
prio_dynamic,30,40,29,30171.650000
prio_dynamic,30,40,30,30814.750000
prio_dynamic,30,50,1,34365.540000
prio_dynamic,30,50,2,45948.600000
prio_dynamic,30,50,3,42704.680000
prio_dynamic,30,50,4,26489.100000
prio_dynamic,30,50,5,31762.340000
prio_dynamic,30,50,6,34331.500000
prio_dynamic,30,50,7,34944.180000
prio_dynamic,30,50,8,38873.420000
prio_dynamic,30,50,9,35977.580000
prio_dynamic,30,50,10,55082.740000
prio_dynamic,30,50,11,32998.020000
prio_dynamic,30,50,12,41667.160000
prio_dynamic,30,50,13,58313.080000
prio_dynamic,30,50,14,32565.260000
prio_dynamic,30,50,15,37386.300000
prio_dynamic,30,50,16,37898.980000
prio_dynamic,30,50,17,40022.840000
prio_dynamic,30,50,18,30235.880000
prio_dynamic,30,50,19,35405.360000
prio_dynamic,30,50,20,38138.220000
prio_dynamic,30,50,21,43911.080000
prio_dynamic,30,50,22,41743.300000
prio_dynamic,30,50,23,34342.180000
prio_dynamic,30,50,24,34668.580000
prio_dynamic,30,50,25,35648.360000
prio_dynamic,30,50,26,45590.240000
prio_dynamic,30,50,27,41590.580000
prio_dynamic,30,50,28,45827.300000
prio_dynamic,30,50,29,44796.980000
prio_dynamic,30,50,30,37583.460000
prio_dynamic,30,60,1,52040.000000
prio_dynamic,30,60,2,63499.550000
prio_dynamic,30,60,3,54614.833333
prio_dynamic,30,60,4,40488.450000
prio_dynamic,30,60,5,64392.816667
prio_dynamic,30,60,6,48605.383333
prio_dynamic,30,60,7,64175.500000
prio_dynamic,30,60,8,51891.750000
prio_dynamic,30,60,9,40142.883333
prio_dynamic,30,60,10,49372.300000
prio_dynamic,30,60,11,49983.583333
prio_dynamic,30,60,12,50354.516667
prio_dynamic,30,60,13,57052.966667
prio_dynamic,30,60,14,50512.600000
prio_dynamic,30,60,15,56339.333333
prio_dynamic,30,60,16,68549.600000
prio_dynamic,30,60,17,48661.783333
prio_dynamic,30,60,18,63500.800000
prio_dynamic,30,60,19,67375.050000
prio_dynamic,30,60,20,55312.300000
prio_dynamic,30,60,21,49816.033333
prio_dynamic,30,60,22,48945.150000
prio_dynamic,30,60,23,55078.000000
prio_dynamic,30,60,24,36651.750000
prio_dynamic,30,60,25,61726.233333
prio_dynamic,30,60,26,55420.333333
prio_dynamic,30,60,27,51987.650000
prio_dynamic,30,60,28,61520.333333
prio_dynamic,30,60,29,44179.650000
prio_dynamic,30,60,30,56522.650000
prio_dynamic,30,70,1,50262.028571
prio_dynamic,30,70,2,57954.871429
prio_dynamic,30,70,3,59755.800000
prio_dynamic,30,70,4,47217.257143
prio_dynamic,30,70,5,76409.742857
prio_dynamic,30,70,6,71493.571429
prio_dynamic,30,70,7,61025.200000
prio_dynamic,30,70,8,43374.357143
prio_dynamic,30,70,9,51599.942857
prio_dynamic,30,70,10,51782.142857
prio_dynamic,30,70,11,54996.685714
prio_dynamic,30,70,12,75096.685714
prio_dynamic,30,70,13,64951.628571
prio_dynamic,30,70,14,47880.271429
prio_dynamic,30,70,15,47600.814286
prio_dynamic,30,70,16,57049.000000
prio_dynamic,30,70,17,52059.985714
prio_dynamic,30,70,18,56134.442857
prio_dynamic,30,70,19,67114.485714
prio_dynamic,30,70,20,55746.885714
prio_dynamic,30,70,21,59524.171429
prio_dynamic,30,70,22,49721.985714
prio_dynamic,30,70,23,56108.657143
prio_dynamic,30,70,24,53335.571429
prio_dynamic,30,70,25,66919.700000
prio_dynamic,30,70,26,59173.528571
prio_dynamic,30,70,27,60137.771429
prio_dynamic,30,70,28,54338.071429
prio_dynamic,30,70,29,63785.428571
prio_dynamic,30,70,30,56030.528571
prio_dynamic,30,80,1,73673.962500
prio_dynamic,30,80,2,78930.212500
prio_dynamic,30,80,3,62476.387500
prio_dynamic,30,80,4,82311.862500
prio_dynamic,30,80,5,66041.800000
prio_dynamic,30,80,6,63871.600000
prio_dynamic,30,80,7,88184.275000
prio_dynamic,30,80,8,58224.462500
prio_dynamic,30,80,9,83794.987500
prio_dynamic,30,80,10,69040.937500
prio_dynamic,30,80,11,84573.787500
prio_dynamic,30,80,12,64143.375000
prio_dynamic,30,80,13,73660.512500
prio_dynamic,30,80,14,59705.550000
prio_dynamic,30,80,15,63306.062500
prio_dynamic,30,80,16,72943.500000
prio_dynamic,30,80,17,73159.900000
prio_dynamic,30,80,18,57132.375000
prio_dynamic,30,80,19,60023.450000
prio_dynamic,30,80,20,69081.875000
prio_dynamic,30,80,21,69416.337500
prio_dynamic,30,80,22,61265.425000
prio_dynamic,30,80,23,67528.700000
prio_dynamic,30,80,24,67995.800000
prio_dynamic,30,80,25,72052.162500
prio_dynamic,30,80,26,72483.612500
prio_dynamic,30,80,27,79930.162500
prio_dynamic,30,80,28,65320.887500
prio_dynamic,30,80,29,76691.887500
prio_dynamic,30,80,30,75265.000000
prio_dynamic,30,90,1,69233.711111
prio_dynamic,30,90,2,84192.788889
prio_dynamic,30,90,3,81690.011111
prio_dynamic,30,90,4,78680.633333
prio_dynamic,30,90,5,77994.433333
prio_dynamic,30,90,6,69175.722222
prio_dynamic,30,90,7,76927.388889
prio_dynamic,30,90,8,73021.355556
prio_dynamic,30,90,9,82021.077778
prio_dynamic,30,90,10,99094.744444
prio_dynamic,30,90,11,84190.433333
prio_dynamic,30,90,12,85295.544444
prio_dynamic,30,90,13,84992.044444
prio_dynamic,30,90,14,61766.300000
prio_dynamic,30,90,15,67897.955556
prio_dynamic,30,90,16,83102.755556
prio_dynamic,30,90,17,64603.988889
prio_dynamic,30,90,18,76762.377778
prio_dynamic,30,90,19,72955.866667
prio_dynamic,30,90,20,78897.366667
prio_dynamic,30,90,21,79835.566667
prio_dynamic,30,90,22,76545.155556
prio_dynamic,30,90,23,74350.044444
prio_dynamic,30,90,24,68186.477778
prio_dynamic,30,90,25,59589.044444
prio_dynamic,30,90,26,52799.177778
prio_dynamic,30,90,27,81493.622222
prio_dynamic,30,90,28,76954.411111
prio_dynamic,30,90,29,75273.766667
prio_dynamic,30,90,30,81558.677778
prio_dynamic,30,100,1,97171.410000
prio_dynamic,30,100,2,89141.250000
prio_dynamic,30,100,3,87098.770000
prio_dynamic,30,100,4,78090.950000
prio_dynamic,30,100,5,84223.320000
prio_dynamic,30,100,6,80835.110000
prio_dynamic,30,100,7,80370.960000
prio_dynamic,30,100,8,70823.840000
prio_dynamic,30,100,9,74443.630000
prio_dynamic,30,100,10,91410.600000
prio_dynamic,30,100,11,79690.490000
prio_dynamic,30,100,12,106620.100000
prio_dynamic,30,100,13,71694.320000
prio_dynamic,30,100,14,95382.580000
prio_dynamic,30,100,15,81192.350000
prio_dynamic,30,100,16,61711.660000
prio_dynamic,30,100,17,87085.910000
prio_dynamic,30,100,18,84367.060000
prio_dynamic,30,100,19,107702.680000
prio_dynamic,30,100,20,86939.680000
prio_dynamic,30,100,21,79535.880000
prio_dynamic,30,100,22,83240.400000
prio_dynamic,30,100,23,89706.970000
prio_dynamic,30,100,24,93303.640000
prio_dynamic,30,100,25,92920.610000
prio_dynamic,30,100,26,85139.760000
prio_dynamic,30,100,27,76745.090000
prio_dynamic,30,100,28,87823.680000
prio_dynamic,30,100,29,78877.070000
prio_dynamic,30,100,30,73816.690000
prio_dynamic_quantum,10,10,1,17529.700000
prio_dynamic_quantum,10,10,2,22907.500000
prio_dynamic_quantum,10,10,3,15518.000000
prio_dynamic_quantum,10,10,4,30944.200000
prio_dynamic_quantum,10,10,5,17124.700000
prio_dynamic_quantum,10,10,6,20241.300000
prio_dynamic_quantum,10,10,7,20533.900000
prio_dynamic_quantum,10,10,8,17629.400000
prio_dynamic_quantum,10,10,9,21868.100000
prio_dynamic_quantum,10,10,10,19200.900000
prio_dynamic_quantum,10,10,11,20370.000000
prio_dynamic_quantum,10,10,12,16600.500000
prio_dynamic_quantum,10,10,13,7486.700000
prio_dynamic_quantum,10,10,14,28477.700000
prio_dynamic_quantum,10,10,15,31563.000000
prio_dynamic_quantum,10,10,16,23223.600000
prio_dynamic_quantum,10,10,17,9757.600000
prio_dynamic_quantum,10,10,18,25814.100000
prio_dynamic_quantum,10,10,19,11205.300000
prio_dynamic_quantum,10,10,20,25702.200000
prio_dynamic_quantum,10,10,21,22779.600000
prio_dynamic_quantum,10,10,22,19953.200000
prio_dynamic_quantum,10,10,23,34480.800000
prio_dynamic_quantum,10,10,24,17712.300000
prio_dynamic_quantum,10,10,25,15799.100000
prio_dynamic_quantum,10,10,26,23710.100000
prio_dynamic_quantum,10,10,27,14911.600000
prio_dynamic_quantum,10,10,28,25491.900000
prio_dynamic_quantum,10,10,29,24554.800000
prio_dynamic_quantum,10,10,30,20226.100000
prio_dynamic_quantum,10,20,1,37918.150000
prio_dynamic_quantum,10,20,2,31440.650000
prio_dynamic_quantum,10,20,3,32263.900000
prio_dynamic_quantum,10,20,4,32259.450000
prio_dynamic_quantum,10,20,5,66164.350000
prio_dynamic_quantum,10,20,6,36076.900000
prio_dynamic_quantum,10,20,7,35276.850000
prio_dynamic_quantum,10,20,8,44622.950000
prio_dynamic_quantum,10,20,9,49549.100000
prio_dynamic_quantum,10,20,10,38760.450000
prio_dynamic_quantum,10,20,11,41938.200000
prio_dynamic_quantum,10,20,12,36073.600000
prio_dynamic_quantum,10,20,13,47253.300000
prio_dynamic_quantum,10,20,14,40317.350000
prio_dynamic_quantum,10,20,15,39030.500000
prio_dynamic_quantum,10,20,16,39311.050000
prio_dynamic_quantum,10,20,17,37841.250000
prio_dynamic_quantum,10,20,18,34249.400000
prio_dynamic_quantum,10,20,19,30316.000000
prio_dynamic_quantum,10,20,20,42157.550000
prio_dynamic_quantum,10,20,21,30496.150000
prio_dynamic_quantum,10,20,22,36436.900000
prio_dynamic_quantum,10,20,23,30532.450000
prio_dynamic_quantum,10,20,24,41409.250000
prio_dynamic_quantum,10,20,25,43261.650000
prio_dynamic_quantum,10,20,26,44106.550000
prio_dynamic_quantum,10,20,27,43570.250000
prio_dynamic_quantum,10,20,28,38146.150000
prio_dynamic_quantum,10,20,29,48829.450000
prio_dynamic_quantum,10,20,30,37539.300000
prio_dynamic_quantum,10,30,1,65914.733333
prio_dynamic_quantum,10,30,2,38302.233333
prio_dynamic_quantum,10,30,3,52800.066667
prio_dynamic_quantum,10,30,4,65000.966667
prio_dynamic_quantum,10,30,5,56290.566667
prio_dynamic_quantum,10,30,6,75788.100000
prio_dynamic_quantum,10,30,7,64061.266667
prio_dynamic_quantum,10,30,8,69116.333333
prio_dynamic_quantum,10,30,9,83802.433333
prio_dynamic_quantum,10,30,10,55790.500000
prio_dynamic_quantum,10,30,11,73850.166667
prio_dynamic_quantum,10,30,12,65052.766667
prio_dynamic_quantum,10,30,13,50527.966667
prio_dynamic_quantum,10,30,14,51067.866667
prio_dynamic_quantum,10,30,15,59593.200000
prio_dynamic_quantum,10,30,16,60448.666667
prio_dynamic_quantum,10,30,17,59659.133333
prio_dynamic_quantum,10,30,18,71645.033333
prio_dynamic_quantum,10,30,19,69851.633333
prio_dynamic_quantum,10,30,20,79410.033333
prio_dynamic_quantum,10,30,21,58122.933333
prio_dynamic_quantum,10,30,22,65812.566667
prio_dynamic_quantum,10,30,23,60366.733333
prio_dynamic_quantum,10,30,24,52612.133333
prio_dynamic_quantum,10,30,25,65530.800000
prio_dynamic_quantum,10,30,26,60280.333333
prio_dynamic_quantum,10,30,27,66555.433333
prio_dynamic_quantum,10,30,28,74076.766667
prio_dynamic_quantum,10,30,29,62422.900000
prio_dynamic_quantum,10,30,30,63450.633333
prio_dynamic_quantum,10,40,1,85244.550000
prio_dynamic_quantum,10,40,2,88949.025000
prio_dynamic_quantum,10,40,3,74651.675000
prio_dynamic_quantum,10,40,4,85751.925000
prio_dynamic_quantum,10,40,5,83792.850000
prio_dynamic_quantum,10,40,6,78056.950000
prio_dynamic_quantum,10,40,7,74606.350000
prio_dynamic_quantum,10,40,8,94912.725000
prio_dynamic_quantum,10,40,9,89590.100000
prio_dynamic_quantum,10,40,10,80572.575000
prio_dynamic_quantum,10,40,11,63624.375000
prio_dynamic_quantum,10,40,12,80651.900000
prio_dynamic_quantum,10,40,13,69323.975000
prio_dynamic_quantum,10,40,14,80203.075000
prio_dynamic_quantum,10,40,15,78048.575000
prio_dynamic_quantum,10,40,16,90821.275000
prio_dynamic_quantum,10,40,17,87065.525000
prio_dynamic_quantum,10,40,18,65826.050000
prio_dynamic_quantum,10,40,19,73854.825000
prio_dynamic_quantum,10,40,20,69188.525000
prio_dynamic_quantum,10,40,21,70090.050000
prio_dynamic_quantum,10,40,22,78350.600000
prio_dynamic_quantum,10,40,23,75880.825000
prio_dynamic_quantum,10,40,24,75702.850000
prio_dynamic_quantum,10,40,25,74445.025000
prio_dynamic_quantum,10,40,26,67977.600000
prio_dynamic_quantum,10,40,27,86806.375000
prio_dynamic_quantum,10,40,28,88007.500000
prio_dynamic_quantum,10,40,29,85341.625000
prio_dynamic_quantum,10,40,30,79229.975000
prio_dynamic_quantum,10,50,1,106209.460000
prio_dynamic_quantum,10,50,2,106952.540000
prio_dynamic_quantum,10,50,3,105873.440000
prio_dynamic_quantum,10,50,4,94371.980000
prio_dynamic_quantum,10,50,5,98391.940000
prio_dynamic_quantum,10,50,6,96255.780000
prio_dynamic_quantum,10,50,7,85202.140000
prio_dynamic_quantum,10,50,8,108482.580000
prio_dynamic_quantum,10,50,9,120251.500000
prio_dynamic_quantum,10,50,10,87424.940000
prio_dynamic_quantum,10,50,11,99900.560000
prio_dynamic_quantum,10,50,12,100805.840000
prio_dynamic_quantum,10,50,13,78726.160000
prio_dynamic_quantum,10,50,14,89791.060000
prio_dynamic_quantum,10,50,15,112100.320000
prio_dynamic_quantum,10,50,16,91792.140000
prio_dynamic_quantum,10,50,17,85077.660000
prio_dynamic_quantum,10,50,18,114402.740000
prio_dynamic_quantum,10,50,19,103537.180000
prio_dynamic_quantum,10,50,20,108467.900000
prio_dynamic_quantum,10,50,21,95949.000000
prio_dynamic_quantum,10,50,22,90764.440000
prio_dynamic_quantum,10,50,23,96545.600000
prio_dynamic_quantum,10,50,24,98759.620000
prio_dynamic_quantum,10,50,25,85367.820000
prio_dynamic_quantum,10,50,26,114719.480000
prio_dynamic_quantum,10,50,27,102544.040000
prio_dynamic_quantum,10,50,28,104546.200000
prio_dynamic_quantum,10,50,29,102175.480000
prio_dynamic_quantum,10,50,30,114901.220000
prio_dynamic_quantum,10,60,1,135915.016667
prio_dynamic_quantum,10,60,2,169847.633333
prio_dynamic_quantum,10,60,3,115936.050000
prio_dynamic_quantum,10,60,4,132729.733333
prio_dynamic_quantum,10,60,5,100761.900000
prio_dynamic_quantum,10,60,6,113189.316667
prio_dynamic_quantum,10,60,7,151173.833333
prio_dynamic_quantum,10,60,8,130014.616667
prio_dynamic_quantum,10,60,9,97232.133333
prio_dynamic_quantum,10,60,10,137912.683333
prio_dynamic_quantum,10,60,11,132634.716667
prio_dynamic_quantum,10,60,12,117928.966667
prio_dynamic_quantum,10,60,13,126022.016667
prio_dynamic_quantum,10,60,14,122873.033333
prio_dynamic_quantum,10,60,15,104975.450000
prio_dynamic_quantum,10,60,16,135309.766667
prio_dynamic_quantum,10,60,17,140379.166667
prio_dynamic_quantum,10,60,18,113398.500000
prio_dynamic_quantum,10,60,19,105627.183333
prio_dynamic_quantum,10,60,20,113090.266667
prio_dynamic_quantum,10,60,21,113832.433333
prio_dynamic_quantum,10,60,22,120110.966667
prio_dynamic_quantum,10,60,23,118994.216667
prio_dynamic_quantum,10,60,24,123911.766667
prio_dynamic_quantum,10,60,25,108925.866667
prio_dynamic_quantum,10,60,26,121218.116667
prio_dynamic_quantum,10,60,27,121886.316667
prio_dynamic_quantum,10,60,28,119922.266667
prio_dynamic_quantum,10,60,29,127597.683333
prio_dynamic_quantum,10,60,30,171880.266667
prio_dynamic_quantum,10,70,1,136915.785714
prio_dynamic_quantum,10,70,2,134806.585714
prio_dynamic_quantum,10,70,3,148542.214286
prio_dynamic_quantum,10,70,4,137451.228571
prio_dynamic_quantum,10,70,5,126294.214286
prio_dynamic_quantum,10,70,6,127515.900000
prio_dynamic_quantum,10,70,7,151283.657143
prio_dynamic_quantum,10,70,8,143827.014286
prio_dynamic_quantum,10,70,9,147178.742857
prio_dynamic_quantum,10,70,10,129315.671429
prio_dynamic_quantum,10,70,11,125113.514286
prio_dynamic_quantum,10,70,12,158479.885714
prio_dynamic_quantum,10,70,13,147004.700000
prio_dynamic_quantum,10,70,14,162810.928571
prio_dynamic_quantum,10,70,15,114301.200000
prio_dynamic_quantum,10,70,16,153550.300000
prio_dynamic_quantum,10,70,17,141981.385714
prio_dynamic_quantum,10,70,18,186908.728571
prio_dynamic_quantum,10,70,19,131947.157143
prio_dynamic_quantum,10,70,20,140888.428571
prio_dynamic_quantum,10,70,21,158513.628571
prio_dynamic_quantum,10,70,22,120285.428571
prio_dynamic_quantum,10,70,23,114399.657143
prio_dynamic_quantum,10,70,24,167401.400000
prio_dynamic_quantum,10,70,25,145813.900000
prio_dynamic_quantum,10,70,26,126439.628571
prio_dynamic_quantum,10,70,27,113691.314286
prio_dynamic_quantum,10,70,28,118182.685714
prio_dynamic_quantum,10,70,29,143437.871429
prio_dynamic_quantum,10,70,30,140480.485714
prio_dynamic_quantum,10,80,1,154264.237500
prio_dynamic_quantum,10,80,2,130210.162500
prio_dynamic_quantum,10,80,3,156057.375000
prio_dynamic_quantum,10,80,4,181245.575000
prio_dynamic_quantum,10,80,5,186051.975000
prio_dynamic_quantum,10,80,6,169883.137500
prio_dynamic_quantum,10,80,7,152210.500000
prio_dynamic_quantum,10,80,8,164995.862500
prio_dynamic_quantum,10,80,9,195225.225000
prio_dynamic_quantum,10,80,10,138963.962500
prio_dynamic_quantum,10,80,11,167883.000000
prio_dynamic_quantum,10,80,12,170841.162500
prio_dynamic_quantum,10,80,13,142946.650000
prio_dynamic_quantum,10,80,14,177450.662500
prio_dynamic_quantum,10,80,15,153643.037500
prio_dynamic_quantum,10,80,16,142598.350000
prio_dynamic_quantum,10,80,17,165278.450000
prio_dynamic_quantum,10,80,18,151704.412500
prio_dynamic_quantum,10,80,19,148733.325000
prio_dynamic_quantum,10,80,20,160768.212500
prio_dynamic_quantum,10,80,21,154163.300000
prio_dynamic_quantum,10,80,22,152818.175000
prio_dynamic_quantum,10,80,23,156544.337500
prio_dynamic_quantum,10,80,24,151476.687500
prio_dynamic_quantum,10,80,25,181588.050000
prio_dynamic_quantum,10,80,26,135372.025000
prio_dynamic_quantum,10,80,27,161937.987500
prio_dynamic_quantum,10,80,28,147838.587500
prio_dynamic_quantum,10,80,29,152238.012500
prio_dynamic_quantum,10,80,30,150810.950000
prio_dynamic_quantum,10,90,1,186481.566667
prio_dynamic_quantum,10,90,2,199919.388889
prio_dynamic_quantum,10,90,3,189136.511111
prio_dynamic_quantum,10,90,4,174648.255556
prio_dynamic_quantum,10,90,5,181385.188889
prio_dynamic_quantum,10,90,6,180871.355556
prio_dynamic_quantum,10,90,7,201437.566667
prio_dynamic_quantum,10,90,8,199966.900000
prio_dynamic_quantum,10,90,9,163134.633333
prio_dynamic_quantum,10,90,10,190885.877778
prio_dynamic_quantum,10,90,11,169100.122222
prio_dynamic_quantum,10,90,12,183996.877778
prio_dynamic_quantum,10,90,13,220157.877778
prio_dynamic_quantum,10,90,14,208656.966667
prio_dynamic_quantum,10,90,15,169961.777778
prio_dynamic_quantum,10,90,16,157021.433333
prio_dynamic_quantum,10,90,17,188442.022222
prio_dynamic_quantum,10,90,18,156331.244444
prio_dynamic_quantum,10,90,19,190149.055556
prio_dynamic_quantum,10,90,20,195772.588889
prio_dynamic_quantum,10,90,21,189942.955556
prio_dynamic_quantum,10,90,22,170705.522222
prio_dynamic_quantum,10,90,23,203673.733333
prio_dynamic_quantum,10,90,24,183363.744444
prio_dynamic_quantum,10,90,25,182903.344444
prio_dynamic_quantum,10,90,26,188771.100000
prio_dynamic_quantum,10,90,27,170186.744444
prio_dynamic_quantum,10,90,28,214721.488889
prio_dynamic_quantum,10,90,29,191193.144444
prio_dynamic_quantum,10,90,30,165043.133333
prio_dynamic_quantum,10,100,1,192113.390000
prio_dynamic_quantum,10,100,2,174530.930000
prio_dynamic_quantum,10,100,3,220984.060000
prio_dynamic_quantum,10,100,4,156983.520000
prio_dynamic_quantum,10,100,5,214037.340000
prio_dynamic_quantum,10,100,6,215167.260000
prio_dynamic_quantum,10,100,7,173396.120000
prio_dynamic_quantum,10,100,8,203246.860000
prio_dynamic_quantum,10,100,9,208868.580000
prio_dynamic_quantum,10,100,10,209517.330000
prio_dynamic_quantum,10,100,11,193067.410000
prio_dynamic_quantum,10,100,12,190624.880000
prio_dynamic_quantum,10,100,13,148747.780000
prio_dynamic_quantum,10,100,14,233195.010000
prio_dynamic_quantum,10,100,15,209995.100000
prio_dynamic_quantum,10,100,16,180315.580000
prio_dynamic_quantum,10,100,17,196447.590000
prio_dynamic_quantum,10,100,18,214889.790000
prio_dynamic_quantum,10,100,19,204416.350000
prio_dynamic_quantum,10,100,20,207835.190000
prio_dynamic_quantum,10,100,21,193846.210000
prio_dynamic_quantum,10,100,22,226691.550000
prio_dynamic_quantum,10,100,23,185930.220000
prio_dynamic_quantum,10,100,24,167300.090000
prio_dynamic_quantum,10,100,25,227327.190000
prio_dynamic_quantum,10,100,26,200855.150000
prio_dynamic_quantum,10,100,27,211356.810000
prio_dynamic_quantum,10,100,28,215619.740000
prio_dynamic_quantum,10,100,29,222383.810000
